College Name,Location,Rating,Reviews,NIRF Ranking,College URL
"AISECT Institute of Science and Technology, Bhopal",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/aisect-institute-of-science-and-technology-bhopal/m-tech-civil-engineering-course
"AISECT University, Hazaribagh",N/A,4.4/5,4 Reviews,N/A,https://www.careers360.com/university/aisect-university-hazaribagh/mca-course
"Aishwarya College, Jodhpur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/aishwarya-college-jodhpur/msc-computer-science-course
"Aishwarya College of Education, Jodhpur",N/A,4.2/5,2 Reviews,N/A,https://www.careers360.com/colleges/aishwarya-college-of-education-jodhpur/mca-course
"Aishwarya College of Education, Pali",N/A,5.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/aishwarya-college-of-education-pali/msc-computer-science-course
"Aishwarya College of Management and Research Centre, Jodhpur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/aishwarya-college-of-management-and-research-centre-jodhpur/mca-course
"Aishwarya Institute of Management and IT, Udaipur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/aishwarya-institute-of-management-and-it-udaipur/mca-course
"AISSMS COE Pune - AISSMS College of Engineering, Pune",N/A,3.9/5,23 Reviews,N/A,https://www.careers360.com/colleges/aissms-college-of-engineering-pune/me-artificial-intelligence-and-data-science-course
"AISSMS Pune - AISSMS College of Pharmacy, Pune",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/aissms-college-of-pharmacy-pune/mpharma-pharmaceutics-course
"ABIT Cuttack - Ajay Binay Institute of Technology, Cuttack",N/A,2.8/5,4 Reviews,N/A,https://www.careers360.com/colleges/ajay-binay-institute-of-technology-cuttack/mca-course
"AKGEC Ghaziabad - Ajay Kumar Garg Engineering College, Ghaziabad",N/A,3.9/5,269 Reviews,N/A,https://www.careers360.com/colleges/ajay-kumar-garg-engineering-college-ghaziabad/mca-course
"AJ College of Science and Technology, Thonnakkal",N/A,4.5/5,1 Reviews,N/A,https://www.careers360.com/colleges/aj-college-of-science-and-technology-thonnakkal/msc-microbiology-course
"Ajeenkya DY Patil School of Engineering, Pune",N/A,4.1/5,9 Reviews,N/A,https://www.careers360.com/colleges/ajeenkya-dy-patil-school-of-engineering-pune/me-computer-engineering-course
"ADYPU, Pune - Ajeenkya DY Patil University, Pune",N/A,3.9/5,23 Reviews,N/A,https://www.careers360.com/university/ajeenkya-dy-patil-university-pune/mtech-automotive-product-engineering-course
"AJ Institute of Engineering and Technology, Mangalore",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/aj-institute-of-engineering-and-technology-mangalore/mca-course
"AJ Institute of Medical Sciences and Research Centre, Mangalore",N/A,3.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/aj-institute-of-medical-sciences-and-research-centre-mangalore/ms-general-surgery-course
"AJK College of Arts and Science, Coimbatore",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/ajk-college-of-arts-and-science-coimbatore/msc-computer-science-course
"AJK Mass Communication Research Centre, New Delhi",N/A,5.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/ajk-mass-communication-research-centre-new-delhi/msc-mathematics-education-under-meta-university-course
"Ajmal Khan Tibbiya College, Aligarh Muslim University, Aligarh",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/ajmal-khan-tibbiya-college-aligarh-muslim-university-aligarh/ms-unani-course
"Ajmer Institute of Technology, Ajmer",N/A,3.8/5,2 Reviews,N/A,https://www.careers360.com/colleges/ajmer-institute-of-technology-ajmer/mtech-digital-communication-course
"New Arts College Ahmednagar - AJMVP New Arts Commerce and Science College, Ahmednagar",N/A,4.0/5,24 Reviews,N/A,https://www.careers360.com/colleges/ajmvp-new-arts-commerce-and-science-college-ahmednagar/msc-analytical-chemistry-course
"Akal College of Arts and Social Sciences, Sirmour",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akal-college-of-arts-and-social-sciences-sirmour/msc-psychology-course
"Akal College of Basic Sciences, Sirmour",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akal-college-of-basic-sciences-sirmour/msc-zoology-course
"Akal College of Economics Commerce and Management, Sirmour",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akal-college-of-economics-commerce-and-management-sirmour/msc-economics-course
"Akal College of Engineering and Technology, Sirmour",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akal-college-of-engineering-and-technology-sirmour/mtech-computer-science-and-engineering-course
"Akal College of Nursing, Sirmour",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akal-college-of-nursing-sirmour/msc-medical-surgical-nursing-course
"Akal College of Pharmacy and Technical Education, Mastuana",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akal-college-of-pharmacy-and-technical-education-mastuana/mpharma-pharmaceutics-course
"Akal Degree College for Women, Sangrur",N/A,3.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/akal-degree-college-for-women-sangrur/msc-information-technology-course
"Akal Degree College, Sangrur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akal-degree-college-sangrur/msc-information-technology-course
"Akal Group of Technical and Management Institutions, Sangrur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akal-group-of-technical-and-management-institutions-sangrur/mca-course
"Akal University, Bathinda",N/A,3.5/5,3 Reviews,N/A,https://www.careers360.com/university/akal-university-bathinda/msc-botany-course
"Akarapu Sharath Chandrika Devi Memorial College for Women, Warangal",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akarapu-sharath-chandrika-devi-memorial-college-for-women-warangal/msc-mathematics-course
"Akash Global College of Management and Science, Bengaluru",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akash-global-college-of-management-and-science-bengaluru/mca-course
"Akash Institute of Engineering and Technology, Bengaluru",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akash-institute-of-engineering-and-technology-bengaluru/mca-course
"Akash Institute of Medical Science and Research Centre, Devanahalli",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akash-institute-of-medical-science-and-research-centre-devanahalli/ms-general-surgery-course
"Akbar Peerbhoy College of Commerce and Economics, Mumbai",N/A,4.6/5,1 Reviews,N/A,https://www.careers360.com/colleges/akbar-peerbhoy-college-of-commerce-and-economics-mumbai/phd-commerce-course
"AKC College, Chittorgarh",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akc-college-chittorgarh/mca-course
"Akkineni Nageswara Rao College, Gudivada",N/A,4.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/akkineni-nageswara-rao-college-gudivada/mca-course
"Aklia Degree College, Bathinda",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/aklia-degree-college-bathinda/msc-information-technology-course
"Aklia Educational and Research Society Group of Institutions, Bathinda",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/aklia-educational-and-research-society-group-of-institutions-bathinda/mca-course
"Akole Taluka Education Society's Technical Campus, Ahmednagar",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akole-taluka-education-societys-technical-campus-ahmednagar/mca-course
"Ak PG College College of Arts and Agriculture, Shikohabad",N/A,5.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/ak-pg-college-college-of-arts-and-agriculture-shikohabad/phd-geography-course
"AKRG College of Engineering and Technology, Nallajerla",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akrg-college-of-engineering-and-technology-nallajerla/mtech-computer-science-and-engineering-course
"Akshaya Bharathi Institute of Technology, Hyderabad",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akshaya-bharathi-institute-of-technology-hyderabad/m-tech-electrical-power-systems-course
"Akshaya College of Engineering and Technology, Coimbatore",N/A,4.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/akshaya-college-of-engineering-and-technology-coimbatore/me-computer-science-and-engineering-course
"Akshaya Institute of Technology, Tumkur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akshaya-institute-of-technology-tumkur/mtech-machine-design-course
"Aksheyaa College of Engineering, Kancheepuram",N/A,3.3/5,5 Reviews,N/A,https://www.careers360.com/colleges/aksheyaa-college-of-engineering-kancheepuram/me-applied-electronics-course
"AKS University, Satna",N/A,3.4/5,9 Reviews,N/A,https://www.careers360.com/university/aks-university-satna/mtech-mining-engineering-course
"Akula Sreeramulu College of Engineering, Tanuku",N/A,3.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/akula-sreeramulu-college-of-engineering-tanuku/mca-course
"Akula Sree Ramulu Institute of Engineering and Technology, Tadepalligudem",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akula-sree-ramulu-institute-of-engineering-and-technology-tadepalligudem/mca-course
"ACCET Karaikudi - Alagappa Chettiar College of Engineering and Technology, Karaikudi",N/A,4.4/5,8 Reviews,N/A,https://www.careers360.com/colleges/alagappa-chettiar-college-of-engineering-and-technology-karaikudi/me-structural-engineering-course
"Alagappa College of Technology, Chennai",N/A,4.4/5,17 Reviews,N/A,https://www.careers360.com/colleges/alagappa-college-of-technology-chennai/mtech-biopharmaceutical-technology-course
"Alagappa Government Arts College, Karaikudi",N/A,3.2/5,1 Reviews,N/A,https://www.careers360.com/colleges/alagappa-government-arts-college-karaikudi/msc-physics-course
"Alagappa Institute of Management, Karaikudi",N/A,3.8/5,1 Reviews,N/A,https://www.careers360.com/colleges/alagappa-institute-of-management-karaikudi/phd-management-course
"APGSU Shimla - Alakh Prakash Goyal Shimla University, Shimla",N/A,3.4/5,6 Reviews,N/A,https://www.careers360.com/university/alakh-prakash-goyal-shimla-university-shimla/msc-chemistry-course
"Al-Ameen College, Edathala",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/al-ameen-college-edathala/msc-physics-self-finance-course
"Al-Ameen College of Pharmacy, Bangalore",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/al-ameen-college-of-pharmacy-bangalore/mpharma-pharmaceutical-chemistry-course
"Al Ameen Degree College, Bangalore",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/al-ameen-degree-college-bangalore/phd-commerce-course
"Al-Ameen Educational and Medical Foundation's College of Engineering and Management Studies, Pune",N/A,1.5/5,1 Reviews,N/A,https://www.careers360.com/colleges/al-ameen-educational-and-medical-foundations-college-of-engineering-and-management-studies-pune/me-computer-engineering-course
"Al-Ameen Engineering College, Erode",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/al-ameen-engineering-college-erode/me-industrial-safety-engineering-course
"Al-Ameen Engineering College, Palakkad",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/al-ameen-engineering-college-palakkad/mtech-electronics-and-communication-engineering-course
"Al-Ameen Institute of Information Sciences, Bangalore",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/al-ameen-institute-of-information-sciences-bangalore/mca-course
"Al-Ameen Medical College, Bijapur",N/A,3.2/5,2 Reviews,N/A,https://www.careers360.com/colleges/al-ameen-medical-college-bijapur/ms-general-surgery-course
"Al Ameer College of Engineering and Information Technology, Visakhapatnam",N/A,0.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/al-ameer-college-of-engineering-and-information-technology-visakhapatnam/mca-course
"Alamuri Ratnamala Institute of Engineering and Technology, Thane",N/A,3.2/5,5 Reviews,N/A,https://www.careers360.com/colleges/alamuri-ratnamala-institute-of-engineering-and-technology-thane/me-mechanical-engineering-course
"Alankar Mahila PG Mahavidyalaya, Jaipur",N/A,4.4/5,1 Reviews,N/A,https://www.careers360.com/colleges/alankar-mahila-pg-mahavidyalaya-jaipur/msc-mathematics-course
"Alankar PG Girls College, Jaipur",N/A,4.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/alankar-pg-girls-college-jaipur/msc-botany-course
"Alard Institute of Management Sciences, Pune",N/A,3.9/5,2 Reviews,N/A,https://www.careers360.com/colleges/alard-institute-of-management-sciences-pune/mca-course
"Alard School Of Business Management, Pune",N/A,5.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/alard-school-of-business-management-pune/mca-course
"Alard School Of Engineering and Technology, Pune",N/A,3.7/5,7 Reviews,N/A,https://www.careers360.com/colleges/alard-school-of-engineering-and-technology-pune/me-computer-engineering-course
"Alard School Of Health and Bioscience, Pune",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/alard-school-of-health-and-bioscience-pune/msc-radiology-and-imaging-technology-course
"Alard School of Interdisciplinary Research, Pune",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/alard-school-of-interdisciplinary-research-pune/phd-computer-science-engineering-course
"Alard School Of Pharmacy, Pune",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/alard-school-of-pharmacy-pune/mpharma-quality-assurance-techniques-course
"Al Azhar College of Arts and Science, Idukki",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/al-azhar-college-of-arts-and-science-idukki/msc-electronics-course
"Al-Azhar Medical College and Super Speciality Hospital, Thodupuzha",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/al-azhar-medical-college-and-super-speciality-hospital-thodupuzha/ms-obstetrics-and-gynaecology-course
"Al-Badar Rural Dental College and Hospital, Gulbarga",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/al-badar-rural-dental-college-and-hospital-gulbarga/phd-dentistry-course
"Albert Einstein School of Physical Sciences, Silchar",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/albert-einstein-school-of-physical-sciences-silchar/msc-mathematics-course
"AISAT Kochi - Albertian Institute of Science and Technology- Technical Campus, School of Engineering, Ernakulam",N/A,5.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/albertian-institute-of-science-and-technology-technical-campus-school-of-engineering-ernakulam/mtech-geo-mechanics-and-structures-c
"Al-Falah School of Computer Science, Faridabad",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/al-falah-school-of-computer-science-faridabad/mca-course
"Al-Falah School of Education and Training, Faridabad",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/al-falah-school-of-education-and-training-faridabad/phd-education-course
"Al-Falah School of Engineering and Technology, Faridabad",N/A,3.5/5,1 Reviews,N/A,https://www.careers360.com/colleges/al-falah-school-of-engineering-and-technology-faridabad/phd-computer-science-and-engineering-course
"Al Falah School of Medical Sciences and Research Centre, Faridabad",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/al-falah-school-of-medical-sciences-and-research-centre-faridabad/ms-obstetrics-and-gynaecology-course
"Al-Falah School of Social Science, Faridabad",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/al-falah-school-of-social-science-faridabad/phd-social-science-course
"Al Falah University, Faridabad",N/A,3.0/5,2 Reviews,N/A,https://www.careers360.com/colleges/al-falah-school-of-medical-sciences-and-research-centre-faridabad/ms-obstetrics-and-gynaecology-course
"Aliah University, Kolkata",N/A,4.4/5,10 Reviews,N/A,https://www.careers360.com/university/aliah-university-kolkata/msc-chemistry-course
"Aligarh College of Education, Aligarh",N/A,3.8/5,4 Reviews,N/A,https://www.careers360.com/colleges/aligarh-college-of-education-aligarh/msc-botany-course
"ACET Aligarh - Aligarh College of Engineering and Technology, Aligarh",N/A,3.9/5,24 Reviews,N/A,https://www.careers360.com/colleges/aligarh-college-of-engineering-and-technology-aligarh/mca-course
"Alipurduar University, Alipurduar",N/A,1.8/5,1 Reviews,N/A,https://www.careers360.com/university/alipurduar-university-alipurduar/msc-chemistry-course
"Al Irshad Arts and Science College for Women, Kozhikode",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/al-irshad-arts-and-science-college-for-women-kozhikode/msc-psychology-self-finance-course
"Ali Yavar Jung National Institute of Speech and  Hearing Disabilities Divyangjan, Mumbai",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/ali-yavar-jung-national-institute-of-speech-and-hearing-disabilities-divyangjan-mumbai/phd-special-education-course
"Ali Yavar Jung National Institute of Speech and  Hearing Disabilities Divyangjan, Secunderabad",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/ali-yavar-jung-national-institute-for-hearing-handicapped-secunderabad/msc-audiology-course
"Al Kareem College of Nursing, Gulbarga",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/al-kareem-college-of-nursing-gulbarga/msc-obstetrics-and-gynecology-nursing-course
"Al-Karim University, Katihar",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/katihar-medical-college-katihar/ms-general-surgery-course
